partition,label
"['sex', 'undervalu', 'mani', 'men', 'daresay', 'succe', 'opinion', 'paltri', 'devic', 'mean', 'art', 'undoubtedli', 'repli', 'darci', 'remark', 'chiefli', 'address', 'mean', '_all_', 'art', 'ladi', 'sometim', 'condescend', 'employ', 'captiv', 'whatev', 'bear', 'affin', 'cun', 'despic', 'miss', 'bingley', 'entir', 'satisfi', 'repli', 'continu', 'subject', 'elizabeth', 'join', 'say', 'sister', 'wors', 'could', 'leav', 'bingley', 'urg', 'mr', 'jone', 'sent', 'immedi', 'sister', 'convinc', 'countri', 'advic', 'could', 'servic', 'recommend', 'express', 'town', 'one', 'emin']",d
"['physician', 'would', 'hear', 'unwil', 'compli', 'brother', 'propos', 'settl', 'mr', 'jone', 'sent', 'earli', 'morn', 'miss', 'bennet', 'decidedli', 'better', 'bingley', 'quit', 'uncomfort', 'sister', 'declar', 'miser', 'solac', 'wretched', 'howev', 'duet', 'supper', 'could', 'find', 'better', 'relief', 'feel', 'give', 'housekeep', 'direct', 'everi', 'possibl', 'attent', 'might', 'paid', 'sick', 'ladi', 'sister', 'illustr', 'r', 'bennet', 'two', 'youngest', 'girl', '_copyright', '1894', 'georg', 'allen_', 'chapter', 'ix', 'illustr', 'elizabeth', 'pas', 'chief', 'night', 'sister', 'room', 'morn']",d
"['pleasur', 'abl', 'send', 'toler', 'answer', 'inquiri', 'earli', 'receiv', 'mr', 'bingley', 'housemaid', 'time', 'afterward', 'two', 'eleg', 'ladi', 'wait', 'sister', 'spite', 'amend', 'howev', 'request', 'note', 'sent', 'longbourn', 'desir', 'mother', 'visit', 'jane', 'form', 'judgment', 'situat', 'note', 'immedi', 'despatch', 'content', 'quickli', 'compli', 'mr', 'bennet', 'accompani', 'two', 'youngest', 'girl', 'reach', 'netherfield', 'soon', 'famili', 'breakfast', 'found', 'jane', 'appar', 'danger', 'mr', 'bennet', 'would', 'miser', 'satisfi', 'see', 'ill', 'alarm', 'wish', 'recov', 'immedi', 'restor', 'health']",d
"['would', 'probabl', 'remov', 'netherfield', 'would', 'listen', 'therefor', 'daughter', 'propos', 'carri', 'home', 'neither', 'apothecari', 'arriv', 'time', 'think', 'advis', 'sit', 'littl', 'jane', 'miss', 'bingley', 'appear', 'invit', 'mother', 'three', 'daughter', 'attend', 'breakfast', 'parlour', 'bingley', 'met', 'hope', 'mr', 'bennet', 'found', 'miss', 'bennet', 'wors', 'expect', 'inde', 'sir', 'answer', 'great', 'deal', 'ill', 'move', 'mr', 'jone', 'say', 'must', 'think', 'move', 'must', 'trespass', 'littl', 'longer', 'kind', 'remov', 'cri', 'bingley', 'must', 'thought']",d
"['sister', 'sure', 'hear', 'remov', 'may', 'depend', 'upon', 'madam', 'said', 'miss', 'bingley', 'cold', 'civil', 'miss', 'bennet', 'shall', 'receiv', 'everi', 'possibl', 'attent', 'remain', 'u', 'mr', 'bennet', 'profus', 'acknowledg', 'sure', 'ad', 'good', 'friend', 'know', 'would', 'becom', 'ill', 'inde', 'suffer', 'vast', 'deal', 'though', 'greatest', 'patienc', 'world', 'alway', 'way', 'without', 'except', 'sweetest', 'temper', 'ever', 'met', 'often', 'tell', 'girl', 'noth', '_her_', 'sweet', 'room', 'mr']",d
"['bingley', 'charm', 'prospect', 'gravel', 'walk', 'know', 'place', 'countri', 'equal', 'netherfield', 'think', 'quit', 'hurri', 'hope', 'though', 'short', 'lea', 'whatev', 'done', 'hurri', 'repli', 'therefor', 'resolv', 'quit', 'netherfield', 'probabl', 'five', 'minut', 'present', 'howev', 'consid', 'quit', 'fix', 'exactli', 'suppos', 'said', 'elizabeth', 'begin', 'comprehend', 'cri', 'turn', 'toward', 'oh', 'ye', 'understand', 'perfectli', 'wish', 'might', 'take', 'compliment']",d
"['easili', 'seen', 'afraid', 'piti', 'happen', 'necessarili', 'follow', 'deep', 'intric', 'charact', 'le', 'estim', 'one', 'lizzi', 'cri', 'mother', 'rememb', 'run', 'wild', 'manner', 'suffer', 'home', 'know', 'continu', 'bingley', 'immedi', 'studier', 'charact', 'must', 'amus', 'studi', 'ye', 'intric', 'charact', '_most_', 'amus', 'least', 'advantag', 'countri', 'said', 'darci', 'gener', 'suppli', 'subject', 'studi', 'countri', 'neighbourhood', 'move']",d
"['confin', 'unvari', 'societi', 'peopl', 'alter', 'much', 'someth', 'new', 'observ', 'ever', 'ye', 'inde', 'cri', 'mr', 'bennet', 'offend', 'manner', 'mention', 'countri', 'neighbourhood', 'assur', 'quit', 'much', '_that_', 'go', 'countri', 'town', 'everybodi', 'surpris', 'darci', 'look', 'moment', 'turn', 'silent', 'away', 'mr', 'bennet', 'fanci', 'gain', 'complet', 'victori', 'continu', 'triumph', 'see', 'london', 'great', 'advantag', 'countri', 'part', 'except', 'shop', 'public', 'place', 'countri', 'vast', 'deal', 'pleasant', 'mr', 'bingley']",d
"['countri', 'repli', 'never', 'wish', 'leav', 'town', 'pretti', 'much', 'advantag', 'equal', 'happi', 'either', 'ay', 'right', 'disposit', 'gentleman', 'look', 'darci', 'seem', 'think', 'countri', 'noth', 'inde', 'mamma', 'mistaken', 'said', 'elizabeth', 'blush', 'mother', 'quit', 'mistook', 'mr', 'darci', 'meant', 'varieti', 'peopl', 'met', 'countri', 'town', 'must', 'acknowledg', 'true', 'certainli', 'dear', 'nobodi', 'said']",d
"['meet', 'mani', 'peopl', 'neighbourhood', 'believ', 'neighbourhood', 'larger', 'know', 'dine', 'fourandtwenti', 'famili', 'noth', 'concern', 'elizabeth', 'could', 'enabl', 'bingley', 'keep', 'counten', 'sister', 'le', 'delic', 'direct', 'eye', 'toward', 'mr', 'darci', 'express', 'smile', 'elizabeth', 'sake', 'say', 'someth', 'might', 'turn', 'mother', 'thought', 'ask', 'charlott', 'luca', 'longbourn', 'sinc', '_her_', 'come', 'away', 'ye', 'call', 'yesterday', 'father', 'agreeabl', 'man', 'sir', 'william', 'mr', 'bingley', 'much', 'man', 'fashion', 'genteel', 'easi', 'alway', 'someth', 'say', 'everybodi', '_that_', 'idea', 'good', 'breed', 'person', 'fanci']",d
"['import', 'never', 'open', 'mouth', 'quit', 'mistak', 'matter', 'charlott', 'dine', 'would', 'go', 'home', 'fanci', 'want', 'mincepi', 'part', 'mr', 'bingley', '_i_', 'alway', 'keep', 'servant', 'work', '_my_', 'daughter', 'brought', 'differ', 'everybodi', 'judg', 'lucas', 'good', 'sort', 'girl', 'assur', 'piti', 'handsom', '_i_', 'think', 'charlott', '_very_', 'plain', 'particular', 'friend', 'seem', 'pleasant', 'young', 'woman', 'said', 'bingley', 'oh', 'dear', 'ye', 'must', 'plain', 'ladi', 'luca', 'often', 'said', 'envi']",d
"['jane', 'beauti', 'like', 'boast', 'child', 'sure', 'jane', 'one', 'often', 'see', 'anybodi', 'better', 'look', 'everybodi', 'say', 'trust', 'partial', 'fifteen', 'gentleman', 'brother', 'gardin', 'town', 'much', 'love', 'sisterinlaw', 'sure', 'would', 'make', 'offer', 'came', 'away', 'howev', 'perhap', 'thought', 'young', 'howev', 'wrote', 'vers', 'pretti', 'end', 'affect', 'said', 'elizabeth', 'impati', 'mani', 'one', 'fanci', 'overcom', 'way', 'wonder', 'first']",d
"['discov', 'efficaci', 'poetri', 'drive', 'away', 'love', 'use', 'consid', 'poetri', '_food_', 'love', 'said', 'darci', 'fine', 'stout', 'healthi', 'love', 'may', 'everyth', 'nourish', 'strong', 'alreadi', 'slight', 'thin', 'sort', 'inclin', 'convinc', 'one', 'good', 'sonnet', 'starv', 'entir', 'away', 'darci', 'smile', 'gener', 'paus', 'ensu', 'made', 'elizabeth', 'trembl', 'lest', 'mother', 'expo', 'long', 'speak', 'could', 'think', 'noth', 'say', 'short', 'silenc', 'mr', 'bennet', 'began', 'repeat', 'thank', 'mr', 'bingley', 'kind', 'jane', 'apolog', 'troubl', 'also', 'lizzi', 'mr', 'bingley', 'unaffectedli', 'civil', 'answer', 'forc']",d
"['younger', 'sister', 'civil', 'also', 'say', 'occas', 'requir', 'perform', 'part', 'inde', 'without', 'much', 'gracious', 'mr', 'bennet', 'satisfi', 'soon', 'afterward', 'order', 'carriag', 'upon', 'signal', 'youngest', 'daughter', 'put', 'forward', 'two', 'girl', 'whisper', 'whole', 'visit', 'result', 'youngest', 'tax', 'mr', 'bingley', 'promis', 'first', 'come', 'countri', 'give', 'ball', 'netherfield', 'lydia', 'stout', 'wellgrown', 'girl', 'fifteen', 'fine', 'complexion', 'goodhumour', 'counten', 'favourit', 'mother', 'whose', 'affect', 'brought', 'public', 'earli', 'age', 'high', 'anim', 'spirit', 'sort', 'natur', 'selfconsequ', 'attent']",d
"['offic', 'uncl', 'good', 'dinner', 'easi', 'manner', 'recommend', 'increas', 'assur', 'equal', 'therefor', 'address', 'mr', 'bingley', 'subject', 'ball', 'abruptli', 'remind', 'promis', 'ad', 'would', 'shame', 'thing', 'world', 'keep', 'answer', 'sudden', 'attack', 'delight', 'mother', 'ear', 'perfectli', 'readi', 'assur', 'keep', 'engag', 'sister', 'recov', 'shall', 'plea', 'name', 'day', 'ball', 'would', 'wish', 'danc', 'ill', 'lydia', 'declar', 'satisfi', 'oh', 'ye', 'would', 'much']",d
"['better', 'wait', 'till', 'jane', 'well', 'time', 'like', 'captain', 'carter', 'would', 'meryton', 'given', '_your_', 'ball', 'ad', 'shall', 'insist', 'give', 'one', 'also', 'shall', 'tell', 'colonel', 'forster', 'quit', 'shame', 'mr', 'bennet', 'daughter', 'depart', 'elizabeth', 'return', 'instantli', 'jane', 'leav', 'relat', 'behaviour', 'remark', 'two', 'ladi', 'mr', 'darci', 'latter', 'howev', 'could', 'prevail', 'join', 'censur', '_her_', 'spite', 'miss', 'bingley', 'wittic', '_fine', 'eyes_', 'illustr', 'chapter', 'x', 'illustr', 'day', 'pas', 'much', 'day', 'done', 'mr']",d
"['hurst', 'miss', 'bingley', 'spent', 'hour', 'morn', 'invalid', 'continu', 'though', 'slowli', 'mend', 'even', 'elizabeth', 'join', 'parti', 'drawingroom', 'loo', 'tabl', 'howev', 'appear', 'mr', 'darci', 'write', 'miss', 'bingley', 'seat', 'near', 'watch', 'progress', 'letter', 'repeatedli', 'call', 'attent', 'messag', 'sister', 'mr', 'hurst', 'mr', 'bingley', 'piquet', 'mr', 'hurst', 'observ', 'game', 'elizabeth', 'took', 'needlework', 'suffici', 'amus', 'attend', 'pas', 'darci', 'companion', 'perpetu', 'commend', 'ladi', 'either', 'handwrit', 'even', 'line', 'length', 'letter', 'perfect', 'unconcern']",d
"['prais', 'receiv', 'form', 'curiou', 'dialogu', 'exactli', 'unison', 'opinion', 'delight', 'miss', 'darci', 'receiv', 'letter', 'made', 'answer', 'write', 'uncommonli', 'fast', 'mistaken', 'write', 'rather', 'slowli', 'mani', 'letter', 'must', 'occas', 'write', 'cours', 'year', 'letter', 'busi', 'odiou', 'think', 'fortun', 'fall', 'lot', 'instead', 'pray', 'tell', 'sister', 'long', 'see', 'alreadi', 'told', 'desir', 'afraid', 'like', 'pen', 'let', 'mend']",d
"['mend', 'pen', 'remark', 'well', 'thank', 'alway', 'mend', 'contriv', 'write', 'even', 'silent', 'tell', 'sister', 'delight', 'hear', 'improv', 'harp', 'pray', 'let', 'know', 'quit', 'raptur', 'beauti', 'littl', 'design', 'tabl', 'think', 'infinit', 'superior', 'miss', 'grantley', 'give', 'leav', 'defer', 'raptur', 'till', 'write', 'present', 'room', 'justic', 'oh', 'consequ', 'shall', 'see', 'januari', 'alway', 'write', 'charm', 'long', 'letter', 'mr', 'darci', 'gener', 'long', 'whether', 'alway', 'charm']",d
"['determin', 'rule', 'person', 'write', 'long', 'letter', 'ea', 'write', 'ill', 'compliment', 'darci', 'carolin', 'cri', 'brother', '_not_', 'write', 'ea', 'studi', 'much', 'word', 'four', 'syllabl', 'darci', 'style', 'write', 'differ', 'oh', 'cri', 'miss', 'bingley', 'charl', 'write', 'careless', 'way', 'imagin', 'leav', 'half', 'word', 'blot', 'rest', 'idea', 'flow', 'rapidli', 'time', 'express', 'mean', 'letter', 'sometim', 'convey', 'idea', 'correspond', 'humil']",d
"['mr', 'bingley', 'said', 'elizabeth', 'must', 'disarm', 'reproof', 'noth', 'deceit', 'said', 'darci', 'appear', 'humil', 'often', 'careless', 'opinion', 'sometim', 'indirect', 'boast', 'two', 'call', '_my_', 'littl', 'recent', 'piec', 'modesti', 'indirect', 'boast', 'realli', 'proud', 'defect', 'write', 'consid', 'proceed', 'rapid', 'thought', 'careless', 'execut', 'estim', 'think', 'least', 'highli', 'interest', 'power', 'anyth', 'quick', 'alway', 'much', 'prize', 'possessor', 'often', 'without', 'attent', 'imperfect', 'perform', 'told', 'mr', 'bennet', 'morn', 'ever', 'resolv', 'quit', 'netherfield']",d
"['gone', 'five', 'minut', 'meant', 'sort', 'panegyr', 'compliment', 'yet', 'laudabl', 'precipit', 'must', 'leav', 'necessari', 'busi', 'undon', 'real', 'advantag', 'anyon', 'el', 'nay', 'cri', 'bingley', 'much', 'rememb', 'night', 'foolish', 'thing', 'said', 'morn', 'yet', 'upon', 'honour', 'believ', 'said', 'true', 'believ', 'moment', 'least', 'therefor', 'assum', 'charact', 'needle', 'precipit', 'mere', 'show', 'ladi', 'daresay', 'believ', 'mean', 'convinc', 'would', 'gone']",d
"['celer', 'conduct', 'would', 'quit', 'depend', 'chanc', 'man', 'know', 'mount', 'hors', 'friend', 'say', 'bingley', 'better', 'stay', 'till', 'next', 'week', 'would', 'probabl', 'would', 'probabl', 'go', 'anoth', 'word', 'might', 'stay', 'month', 'prove', 'cri', 'elizabeth', 'mr', 'bingley', 'justic', 'disposit', 'shown', 'much', 'exceedingli', 'gratifi', 'said', 'bingley', 'convert', 'friend', 'say', 'compliment', 'sweet', 'temper', 'afraid', 'give', 'turn', 'gentleman']",d
"['mean', 'intend', 'would', 'certainli', 'think', 'better', 'circumst', 'give', 'flat', 'denial', 'ride', 'fast', 'could', 'would', 'mr', 'darci', 'consid', 'rash', 'origin', 'intent', 'aton', 'obstinaci', 'adher', 'upon', 'word', 'exactli', 'explain', 'matter', 'darci', 'must', 'speak', 'expect', 'account', 'opinion', 'choos', 'call', 'mine', 'never', 'acknowledg', 'allow', 'case', 'howev', 'stand', 'accord', 'represent', 'must', 'rememb', 'miss', 'bennet', 'friend', 'suppos', 'desir', 'return', 'hous', 'delay', 'plan', 'mere', 'desir']",d
"['ask', 'without', 'offer', 'one', 'argument', 'favour', 'proprieti', 'yield', 'readili', 'easili', '_persuasion_', 'friend', 'merit', 'yield', 'without', 'convict', 'compliment', 'understand', 'either', 'appear', 'mr', 'darci', 'allow', 'noth', 'influenc', 'friendship', 'affect', 'regard', 'request', 'would', 'often', 'make', 'one', 'readili', 'yield', 'request', 'without', 'wait', 'argument', 'reason', 'one', 'particularli', 'speak', 'case', 'suppos', 'mr', 'bingley', 'may', 'well', 'wait', 'perhap', 'till', 'circumst', 'occur', 'discus', 'discret', 'behaviour', 'thereupon', 'gener', 'ordinari', 'case', 'friend', 'friend', 'one', 'desir']",d
"['chang', 'resolut', 'great', 'moment', 'think', 'ill', 'person', 'compli', 'desir', 'without', 'wait', 'argu', 'advis', 'proceed', 'subject', 'arrang', 'rather', 'precis', 'degre', 'import', 'appertain', 'request', 'well', 'degre', 'intimaci', 'subsist', 'parti', 'mean', 'cri', 'bingley', 'let', 'u', 'hear', 'particular', 'forget', 'compar', 'height', 'size', 'weight', 'argument', 'miss', 'bennet', 'may', 'awar', 'assur', 'darci', 'great', 'tall', 'fellow', 'comparison', 'pay', 'half', 'much']",d
"['defer', 'declar', 'know', 'aw', 'object', 'darci', 'particular', 'occas', 'particular', 'place', 'hous', 'especi', 'sunday', 'even', 'noth', 'mr', 'darci', 'smile', 'elizabeth', 'thought', 'could', 'perceiv', 'rather', 'offend', 'therefor', 'check', 'laugh', 'miss', 'bingley', 'warmli', 'resent', 'indign', 'receiv', 'expostul', 'brother', 'talk', 'nonsens', 'see', 'design', 'bingley', 'said', 'friend', 'dislik', 'argument', 'want', 'silenc', 'perhap', 'argument', 'much', 'like', 'disput', 'miss', 'bennet', 'defer', 'till', 'room', 'shall', 'thank', 'may', 'say', 'whatev']",d
"['like', 'ask', 'said', 'elizabeth', 'sacrific', 'side', 'mr', 'darci', 'much', 'better', 'finish', 'letter', 'mr', 'darci', 'took', 'advic', 'finish', 'letter', 'busi', 'appli', 'miss', 'bingley', 'elizabeth', 'indulg', 'music', 'miss', 'bingley', 'move', 'alacr', 'pianofort', 'polit', 'request', 'elizabeth', 'would', 'lead', 'way', 'polit', 'earnestli', 'negativ', 'seat', 'mr', 'hurst', 'sang', 'sister', 'thu', 'employ', 'elizabeth', 'could', 'help', 'observ', 'turn', 'musicbook', 'lay', 'instrument', 'frequent', 'mr', 'darci', 'eye', 'fix', 'hardli', 'knew', 'suppos']",d
"['could', 'object', 'admir', 'great', 'man', 'yet', 'look', 'dislik', 'still', 'strang', 'could', 'imagin', 'howev', 'last', 'drew', 'notic', 'someth', 'wrong', 'reprehens', 'accord', 'idea', 'right', 'person', 'present', 'supposit', 'pain', 'like', 'littl', 'care', 'approb', 'play', 'italian', 'song', 'miss', 'bingley', 'vari', 'charm', 'live', 'scotch', 'air', 'soon', 'afterward', 'mr', 'darci', 'draw', 'near', 'elizabeth', 'said', 'feel', 'great', 'inclin', 'miss', 'bennet', 'seiz', 'opportun', 'danc', 'reel', 'smile', 'made', 'answer']",d
"['repeat', 'question', 'surpris', 'silenc', 'oh', 'said', 'heard', 'could', 'immedi', 'determin', 'say', 'repli', 'want', 'know', 'say', 'ye', 'might', 'pleasur', 'despis', 'tast', 'alway', 'delight', 'overthrow', 'kind', 'scheme', 'cheat', 'person', 'premedit', 'contempt', 'therefor', 'made', 'mind', 'tell', 'want', 'danc', 'reel', 'despis', 'dare', 'inde', 'dare', 'elizabeth', 'rather', 'expect', 'affront', 'amaz', 'gallantri', 'mixtur', 'sweet', 'arch', 'manner', 'made']",d
"['difficult', 'affront', 'anybodi', 'darci', 'never', 'bewitch', 'woman', 'realli', 'believ', 'inferior', 'connect', 'danger', 'miss', 'bingley', 'saw', 'suspect', 'enough', 'jealou', 'great', 'anxieti', 'recoveri', 'dear', 'friend', 'jane', 'receiv', 'assist', 'desir', 'get', 'rid', 'elizabeth', 'often', 'tri', 'provok', 'darci', 'dislik', 'guest', 'talk', 'suppos', 'marriag', 'plan', 'happi', 'allianc', 'hope', 'said', 'walk', 'togeth', 'shrubberi', 'next', 'day', 'give', 'motherinlaw', 'hint', 'desir', 'event', 'take', 'place', 'advantag']",d
"['hold', 'tongu', 'compass', 'cure', 'younger', 'girl', 'run', 'offic', 'may', 'mention', 'delic', 'subject', 'endeavour', 'check', 'littl', 'someth', 'border', 'conceit', 'impertin', 'ladi', 'posse', 'illustr', 'stay', '_copyright', '1894', 'georg', 'allen_', 'anyth', 'el', 'propos', 'domest', 'felic', 'oh', 'ye', 'let', 'portrait', 'uncl', 'aunt', 'philip', 'place', 'galleri', 'pemberley', 'put', 'next', 'greatuncl', 'judg', 'profess', 'know', 'differ', 'line', 'elizabeth', 'pictur', 'must', 'attempt', 'taken']",d
"['painter', 'could', 'justic', 'beauti', 'eye', 'would', 'easi', 'inde', 'catch', 'express', 'colour', 'shape', 'eyelash', 'remark', 'fine', 'might', 'copi', 'moment', 'met', 'anoth', 'walk', 'mr', 'hurst', 'elizabeth', 'know', 'intend', 'walk', 'said', 'miss', 'bingley', 'confus', 'lest', 'overheard', 'use', 'u', 'abomin', 'ill', 'answer', 'mr', 'hurst', 'run', 'away', 'without', 'tell', 'u', 'come', 'take', 'disengag', 'arm', 'mr', 'darci', 'left', 'elizabeth', 'walk', 'path', 'admit', 'three', 'mr', 'darci', 'felt', 'rude', 'immedi', 'said', 'walk', 'wide', 'enough']",d
"['parti', 'better', 'go', 'avenu', 'elizabeth', 'least', 'inclin', 'remain', 'laughingli', 'answer', 'stay', 'charmingli', 'group', 'appear', 'uncommon', 'advantag', 'picturesqu', 'would', 'spoilt', 'admit', 'fourth', 'goodby', 'ran', 'gaili', 'rejoic', 'rambl', 'hope', 'home', 'day', 'two', 'jane', 'alreadi', 'much', 'recov', 'intend', 'leav', 'room', 'coupl', 'hour', 'even', 'illustr', 'pile', 'fire', '_copyright', '1894', 'georg', 'allen_', 'chapter', 'xi', 'illustr', 'ladi', 'remov', 'dinner', 'elizabeth', 'ran', 'sister', 'see', 'well']",d
"['guard', 'cold', 'attend', 'drawingroom', 'welcom', 'two', 'friend', 'mani', 'profess', 'pleasur', 'elizabeth', 'never', 'seen', 'agreeabl', 'hour', 'pas', 'gentleman', 'appear', 'power', 'convers', 'consider', 'could', 'describ', 'entertain', 'accuraci', 'relat', 'anecdot', 'humour', 'laugh', 'acquaint', 'spirit', 'gentleman', 'enter', 'jane', 'longer', 'first', 'object', 'miss', 'bingley', 'eye', 'instantli', 'turn', 'toward', 'darci', 'someth', 'say', 'advanc', 'mani', 'step', 'address', 'directli', 'miss', 'bennet', 'polit', 'congratul', 'mr', 'hurst', 'also', 'made', 'slight', 'bow', 'said', 'glad', 'diffus', 'warmth', 'remain']",d
"['bingley', 'salut', 'full', 'joy', 'attent', 'first', 'half', 'hour', 'spent', 'pile', 'fire', 'lest', 'suffer', 'chang', 'room', 'remov', 'desir', 'side', 'fireplac', 'might', 'farther', 'door', 'sat', 'talk', 'scarc', 'anyon', 'el', 'elizabeth', 'work', 'opposit', 'corner', 'saw', 'great', 'delight', 'tea', 'mr', 'hurst', 'remind', 'sisterinlaw', 'cardtabl', 'vain', 'obtain', 'privat', 'intellig', 'mr', 'darci', 'wish', 'card', 'mr', 'hurst', 'soon', 'found', 'even', 'open', 'petit', 'reject', 'assur', 'one', 'intend', 'play', 'silenc', 'whole', 'parti']",d
"['subject', 'seem', 'justifi', 'mr', 'hurst', 'therefor', 'noth', 'stretch', 'one', 'sofa', 'go', 'sleep', 'darci', 'took', 'book', 'miss', 'bingley', 'mr', 'hurst', 'princip', 'occupi', 'play', 'bracelet', 'ring', 'join', 'brother', 'convers', 'miss', 'bennet', 'miss', 'bingley', 'attent', 'quit', 'much', 'engag', 'watch', 'mr', 'darci', 'progress', '_his_', 'book', 'read', 'perpetu', 'either', 'make', 'inquiri', 'look', 'page', 'could', 'win', 'howev', 'convers', 'mere', 'answer', 'question', 'read', 'length', 'quit', 'exhaust', 'attempt', 'amus', 'book']",d
"['chosen', 'second', 'volum', 'gave', 'great', 'yawn', 'said', 'pleasant', 'spend', 'even', 'way', 'declar', 'enjoy', 'like', 'read', 'much', 'sooner', 'one', 'tire', 'anyth', 'book', 'hous', 'shall', 'miser', 'excel', 'librari', 'one', 'made', 'repli', 'yawn', 'threw', 'asid', 'book', 'cast', 'eye', 'round', 'room', 'quest', 'amus', 'hear', 'brother', 'mention', 'ball', 'miss', 'bennet', 'turn', 'suddenli', 'toward', 'said', 'bye', 'charl', 'realli', 'seriou', 'medit', 'danc', 'netherfield', 'would', 'advis']",d
"['determin', 'consult', 'wish', 'present', 'parti', 'much', 'mistaken', 'among', 'u', 'ball', 'would', 'rather', 'punish', 'pleasur', 'mean', 'darci', 'cri', 'brother', 'may', 'go', 'bed', 'choos', 'begin', 'ball', 'quit', 'settl', 'thing', 'soon', 'nichol', 'made', 'white', 'soup', 'enough', 'shall', 'send', 'round', 'card', 'like', 'ball', 'infinit', 'better', 'repli', 'carri', 'differ', 'manner', 'someth', 'insuffer', 'tediou', 'usual', 'process', 'meet', 'would', 'sure', 'much', 'ration', 'convers', 'instead', 'danc', 'made', 'order']",d
"['day', 'much', 'ration', 'dear', 'carolin', 'dare', 'say', 'would', 'near', 'much', 'like', 'ball', 'miss', 'bingley', 'made', 'answer', 'soon', 'afterward', 'got', 'walk', 'room', 'figur', 'eleg', 'walk', 'well', 'darci', 'aim', 'still', 'inflex', 'studiou', 'desper', 'feel', 'resolv', 'one', 'effort', 'turn', 'elizabeth', 'said', 'miss', 'eliza', 'bennet', 'let', 'persuad', 'follow', 'exampl', 'take', 'turn', 'room', 'assur', 'refresh', 'sit', 'long', 'one', 'attitud', 'elizabeth', 'surpris', 'agre', 'immedi', 'miss', 'bingley', 'succeed', 'le', 'real', 'object']",d
"['civil', 'mr', 'darci', 'look', 'much', 'awak', 'novelti', 'attent', 'quarter', 'elizabeth', 'could', 'unconsci', 'close', 'book', 'directli', 'invit', 'join', 'parti', 'declin', 'observ', 'could', 'imagin', 'two', 'motiv', 'choos', 'walk', 'room', 'togeth', 'either', 'motiv', 'join', 'would', 'interfer', 'could', 'mean', 'die', 'know', 'could', 'mean', 'ask', 'elizabeth', 'whether', 'could', 'understand', 'answer', 'depend', 'upon', 'mean', 'sever', 'u', 'surest', 'way', 'disappoint', 'ask', 'noth', 'miss', 'bingley', 'howev']",d
"['incap', 'disappoint', 'mr', 'darci', 'anyth', 'persev', 'therefor', 'requir', 'explan', 'two', 'motiv', 'smallest', 'object', 'explain', 'said', 'soon', 'allow', 'speak', 'either', 'choos', 'method', 'pas', 'even', 'confid', 'secret', 'affair', 'discus', 'consciou', 'figur', 'appear', 'greatest', 'advantag', 'walk', 'first', 'complet', 'way', 'second', 'admir', 'much', 'better', 'sit', 'fire', 'oh', 'shock', 'cri', 'miss', 'bingley', 'never', 'heard', 'anyth', 'abomin', 'shall', 'punish', 'speech']",d
"['noth', 'easi', 'inclin', 'said', 'elizabeth', 'plagu', 'punish', 'one', 'anoth', 'tea', 'laugh', 'intim', 'must', 'know', 'done', 'upon', 'honour', '_not_', 'assur', 'intimaci', 'yet', 'taught', '_that_', 'tea', 'calm', 'temper', 'presenc', 'mind', 'feel', 'may', 'defi', 'u', 'laughter', 'expo', 'plea', 'attempt', 'laugh', 'without', 'subject', 'mr', 'darci', 'may', 'hug', 'mr', 'darci', 'laugh', 'cri', 'elizabeth', 'uncommon', 'advantag', 'uncommon', 'hope', 'continu']",d
"['would', 'great', 'loss', '_me_', 'mani', 'acquaint', 'dearli', 'love', 'laugh', 'miss', 'bingley', 'said', 'given', 'credit', 'wisest', 'best', 'men', 'nay', 'wisest', 'best', 'action', 'may', 'render', 'ridicul', 'person', 'whose', 'first', 'object', 'life', 'joke', 'certainli', 'repli', 'elizabeth', 'peopl', 'hope', 'one', '_them_', 'hope', 'never', 'ridicul', 'wise', 'good', 'folli', 'nonsens', 'whim', 'inconsist', '_do_', 'divert', 'laugh', 'whenev', 'suppos', 'precis', 'without', 'perhap']",d
"['possibl', 'anyon', 'studi', 'life', 'avoid', 'weak', 'often', 'expo', 'strong', 'understand', 'ridicul', 'vaniti', 'pride', 'ye', 'vaniti', 'weak', 'inde', 'pride', 'real', 'superior', 'mind', 'pride', 'alway', 'good', 'regul', 'elizabeth', 'turn', 'away', 'hide', 'smile', 'examin', 'mr', 'darci', 'presum', 'said', 'miss', 'bingley', 'pray', 'result', 'perfectli', 'convinc', 'mr', 'darci', 'defect', 'own', 'without', 'disguis', 'said', 'darci', 'made', 'pretens', 'fault', 'enough', 'hope', 'understand']",d
"['temper', 'dare', 'vouch', 'believ', 'littl', 'yield', 'certainli', 'littl', 'conveni', 'world', 'forget', 'folli', 'vice', 'other', 'soon', 'ought', 'offenc', 'feel', 'puf', 'everi', 'attempt', 'move', 'temper', 'would', 'perhap', 'call', 'resent', 'good', 'opinion', 'lost', 'lost', 'ever', '_that_', 'fail', 'inde', 'cri', 'elizabeth', 'implac', 'resent', '_is_', 'shade', 'charact', 'chosen', 'fault', 'well', 'realli', '_laugh_', 'safe', 'believ', 'everi', 'disposit', 'tendenc', 'particular', 'evil', 'natur', 'defect', 'even']",d
